Recipe Name,Cook Time,Yield,Calories,Main Ingredient,URL
Lentils and Haloumi Salad,15.0,4.0,616.9613954000002,Lentils,http://honestcooking.com/lentils-haloumi-salad-recipe/
Puy lentils with smoked tofu,15.0,2.0,1208.7650776,Lentils,http://www.bbcgoodfood.com/recipes/puy-lentils-smoked-tofu
Honey Lentils,240.0,6.0,2029.2706286874998,Lentils,http://www.cookstr.com/recipes/honey-lentils
Eggs with Braised Lentils and Greens,42.0,6.0,1124.9140116666665,Lentils,https://www.menshealth.com/recipes/eggs-with-braised-lentils-and-greens
Brown Rice with Lentils,194.0,4.0,2009.0715,Lentils,https://food52.com/recipes/8472-brown-rice-with-lentils
Lentils with Egg and Greens,69.0,4.0,1291.639932,Lentils,http://www.marthastewart.com/891280/lentils-egg-and-greens
Curried Lentils with Paneer,20.0,4.0,1177.9048295,Lentils,http://www.myrecipes.com/recipe/curried-lentils-paneer
Salmon with Lentils,50.0,4.0,2707.800394637413,Lentils,https://www.foodnetwork.com/recipes/food-network-kitchen/salmon-with-lentils-recipe-1972933
Spicy harissa chicken with lentils,55.0,4.0,2595.241049145866,Lentils,http://www.bbcgoodfood.com/recipes/spicy-harissa-chicken-lentils
Red Lentils with Garlic and Onion,20.0,4.0,2626.666991105834,Lentils,http://honestcooking.com/red-lentils-with-garlic-and-onion/
Lentils Braised in Red Wine,60.0,8.0,3000.03819193072,Lentils,http://www.cookstr.com/recipes/lentils-braised-in-red-wine
Warm lentils with brussels sprouts & proscuitto,63.0,2.0,606.1865,Lentils,http://thestonesoup.com/blog/2010/08/a-beginners-guide-to-the-art-of-seasoning-the-importance-of-sweet-sour-5-ingredients-10-minutes/
Spicy Curried Lentils,490.0,6.0,2047.2917518151455,Lentils,http://www.goodhousekeeping.com/food-recipes/a15281/spicy-curried-lentils-recipe-ghk0114/
Pork with Lentils,30.0,4.0,1669.61560354585,Lentils,http://www.delish.com/cooking/recipe-ideas/recipes/a34405/pork-lentils-recipe-122834/
Chutney-Glazed Shrimp with Lentils,55.0,4.0,1502.0200827000003,Lentils,http://www.goodhousekeeping.com/default/a1509/chutney-glazed-shrimp-lentils-recipe-ghk0415/
Spicy roast veg & lentils,55.0,4.0,3623.804491975734,Lentils,http://www.bbcgoodfood.com/recipes/spicy-roast-veg-lentils-0
Lentils with Spinach,40.0,4.0,582.06979850643,Lentils,http://www.marthastewart.com/318406/lentils-with-spinach
Indian-Spiced Lentils,208.0,2.0,746.5677809999999,Lentils,https://food52.com/recipes/14667-indian-spiced-lentils
Lentils with Salmon,70.0,4.0,1720.89931500784,Lentils,http://www.myrecipes.com/recipe/lentils-salmon
Egyptian Lentils and Rice (Koushry),155.0,6.0,1559.2225287534434,Lentils,https://www.foodnetwork.com/recipes/egyptian-lentils-and-rice-koushry-recipe-1938107
Yellow Split Lentils with Cauliflower,60.0,4.0,544.0765000018976,Lentils,http://www.cookstr.com/recipes/yellow-split-lentils-with-cauliflower
Lentils with fresh Mango sauce,67.0,4.0,2111.553000000487,Lentils,https://food52.com/recipes/17430-lentils-with-fresh-mango-sauce
Stewed Lentils,50.0,4.0,1270.4159202375,Lentils,http://www.marthastewart.com/313788/stewed-lentils
Curried Lentils with Sweet Potato,380.0,6.0,1719.3405753430352,Lentils,http://www.goodhousekeeping.com/food-recipes/a14927/curried-lentils-sweet-potato-recipe-ghk0313/
Deviled Egg and Cuke Sandwiches,7.0,4.0,513.5097291669355,Ezekiel bread,https://www.menshealth.com/recipes/deviled-egg-and-cuke-sandwiches
Basil Scalloped Tomatoes and Croutons,70.0,3.0,899.9738164988355,Ezekiel bread,http://ohsheglows.com/2010/07/23/basil-scalloped-tomatoes-and-croutons/
Ultimate Vegan Lentil Walnut Loaf,105.0,8.0,1872.927733847474,Ezekiel bread,http://ohsheglows.com/2011/01/01/ultimate-vegan-lentil-walnut-loaf/
Avocado-Egg Salad Sandwiches with Pickled Celery,25.0,4.0,1355.8628139468908,Ezekiel bread,http://www.myrecipes.com/recipe/avocado-egg-salad-sandwiches-pickled-celery
Veggie BLAT,57.0,4.0,2581.3629610000003,Ezekiel bread,http://goop.com/recipes/veggie-blat/
Ezekiel Bread,115.0,48.0,8291.132975078124,Ezekiel bread,http://www.food.com/recipe/ezekiel-bread-626
Ezekiel Bread 4,60.0,64.0,8148.278629293365,Ezekiel bread,http://www.tasteofhome.com/recipes/honey-wheat-loaves
Ezekiel Bread II,240.0,65.0,7737.612975078124,Ezekiel bread,http://allrecipes.com/recipe/17907/ezekiel-bread-ii/
Healthy French Toast,20.0,4.0,630.8039999939135,Ezekiel bread,https://tastykitchen.com/recipes/breakfastbrunch/healthy-french-toast/
Ezekiel Bread Machine,150.0,14.0,4892.518333331222,Ezekiel bread,http://breadmachinerecipe.net/ezekiel-bread-machine-recipe/
Dad's Old Fashioned Toasted Tomato Sandwich Made Healthier,15.0,1.0,242.71245000000002,Ezekiel bread,http://saltsole.com/blogs/eat-healthy/122261697-dads-old-fashioned-toasted-tomato-sandwich-made-healthier
Ezekiel Bread (Ezek 4-9 Nkj Version) 15 Lb(Bread Machine),60.0,1.0,2239.4649999985577,Ezekiel bread,http://www.bigoven.com/recipe/Ezekiel-Bread-(Ezek-4-9-Nkj-Version)-15-Lb(Bread-Machine)/143133
Avocado + Heirloom Tomato Toast,15.0,4.0,483.60562499790944,Ezekiel bread,https://cleanfoodcrush.com/avocado-heirloom-tomato-toast/
Whole Wheat French Toast with Blueberry Maple Syrup,25.0,5.0,1753.3682741333332,Ezekiel bread,http://www.whatigather.com/whole-wheat-french-toast-with-blueberry-maple-syrup/
Ezekiel Bread (Ezekiel 4:9),180.0,20.0,8056.972975078124,Ezekiel bread,http://www.food.com/recipe/ezekiel-bread-ezekiel-4-9-36242
Ezekiel Bread I,135.0,24.0,5373.572975076198,Ezekiel bread,http://allrecipes.com/recipe/7047/ezekiel-bread-i/
Pumpkin Spice French Toast,20.0,10.0,1139.24525,Ezekiel bread,http://buildyourbite.com/pumpkin-spice-french-toast/
Turkey Cheddar Apple Butter Panini,20.0,2.0,1545.2662238000003,Ezekiel bread,http://www.runningtothekitchen.com/turkey-cheddar-apple-butter-panini/
Zucchini Chips,40.0,4.0,1291.204,Ezekiel bread,https://stephaniebrijbag.wordpress.com/2015/09/08/zucchini-chips/
Smashed Avocado Toast + Veggies,15.0,2.0,777.973438,Ezekiel bread,http://simplegreenmoms.com/smashed-avocado-toast-veggies/
Middle Eastern Tuna Sandwich,15.0,1.0,295.4285437453259,Ezekiel bread,http://greenmitts.com/2016/04/middle-eastern-tuna-salad/
Clean Eating Turkey Meatloaf,75.0,4.0,1285.932818,Ezekiel bread,http://www.tosimplyinspire.com/turkey-meatloaf.html
Hot Chicken Salad,65.0,4.0,2443.5732499998867,Ezekiel bread,http://fuelingafitfam.com/2016/05/14/hot-chicken-salad/
Peanut Butter Banana Chocolate Stuffed French Toast,13.0,1.0,547.9880208382131,Ezekiel bread,https://tastykitchen.com/recipes/breakfastbrunch/peanut-butter-banana-chocolate-stuffed-french-toast/
Avocado Toast with Kale Salad,20.0,2.0,1251.2289851333392,Ezekiel bread,https://www.getoffyouracid.com/alkaline-diet-recipe-avocado-toast-with-kale-salad/
Caesar Salad (light) with Greilled Corn,30.0,2.0,501.8603760065489,Ezekiel bread,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=1688196
Lightened Up Napa Chicken Salad Sandwich,20.0,4.0,1617.65279775,Ezekiel bread,http://www.whatigather.com/napa-chicken-salad-sandwich/
Zoodles and Fall Fashion!,50.0,2.0,1305.9699374981549,Ezekiel bread,http://www.blogilates.com/blog/2015/09/23/zoodles-and-fall-fashion/
Smashed Avocado Toast and Veggies,15.0,2.0,773.336843,Ezekiel bread,https://tastykitchen.com/recipes/breakfastbrunch/smashed-avocado-toast-and-veggies/
Peppermint Crunch French Toast,15.0,1.0,416.1043333332184,Ezekiel bread,http://corinanielsen.com/livefit/?p=1197
Egg in a Sprouted Nest,7.0,1.0,146.4598688,Ezekiel bread,http://www.food.com/recipe/egg-in-a-sprouted-nest-426566
Lentil Meatballs,60.0,8.0,1005.1600136129832,Ezekiel bread,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=724392
Veggie Crisp,60.0,8.0,1018.8853623636533,Ezekiel bread,https://tastykitchen.com/recipes/sidedishes/veggie-crisp/
Orange Creamsicle & Pumpkin French Toast,20.0,1.0,560.8958124996105,Ezekiel bread,http://corinanielsen.com/livefit/?p=469
Gazpacho,10.0,8.0,625.5335309777778,Ezekiel bread,https://tastykitchen.com/recipes/soups/gazpacho-9/
Sprouted Bread French Toast,10.0,1.0,231.55262500154328,Ezekiel bread,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=480958
Gluten Free Stuffing,45.0,4.0,2990.93575,Ezekiel bread,http://myrealfoodfamily.com/slow-cooker-gluten-free-stuffing/
Clean Eating Asparagus and Caramelized Onions Strata,80.0,4.0,1624.0072706846065,Ezekiel bread,http://ifoodreal.com/clean-eating-asparagus-and-caramelized-onions-strata/
Vegan Beet Loaf,120.0,8.0,1398.4779999996845,Ezekiel bread,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=2215077
Hot Chile Grilled Cheese,25.0,4.0,1425.3371390746659,Ezekiel bread,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=998983
Berry Blue Blueberry French Toast,10.0,2.0,594.9939999999999,Ezekiel bread,https://tastykitchen.com/recipes/breakfastbrunch/berry-blue-blueberry-french-toast/
Chipotle Turkey Meatloaf,80.0,16.0,1697.9979152000003,Ezekiel bread,https://recipes.sparkpeople.com/recipe-detail.asp?recipe=1456340
Spicy Pumpkin Seeds,25.0,4.0,732.363916666797,Pumpkin seeds,http://www.marthastewart.com/336720/spicy-pumpkin-seeds
Ginger orange pumpkin seeds,81.0,6.0,1338.513541670577,Pumpkin seeds,https://food52.com/recipes/17423-ginger-orange-pumpkin-seeds
Seasoned Pumpkin Seeds,15.0,6.0,1596.3132500000002,Pumpkin seeds,http://www.cookstr.com/recipes/seasoned-pumpkin-seeds
Chocolate-Covered Toffee with Pumpkin Seeds and Sea Salt,120.0,14.0,3637.3181879999997,Pumpkin seeds,http://www.seriouseats.com/recipes/2013/11/chocolate-covered-toffee-with-pumpkin-seeds-a.html
Nacho Cheese Pumpkin Seeds,260.0,3.0,3229.99308333354,Pumpkin seeds,http://www.chowhound.com/recipes/nacho-cheese-pumpkin-seeds-30289
"Roasted Cauliflower with Pumpkin Seeds, Brown Butter and Lime",45.0,4.0,922.9768051255097,Pumpkin seeds,https://smittenkitchen.com/2016/11/roasted-cauliflower-with-pumpkin-seeds-brown-butter-and-lime/
Buffalo-Ranch Pumpkin Seeds,27.0,6.0,1595.7947499994675,Pumpkin seeds,http://www.delish.com/cooking/recipe-ideas/recipes/a44058/buffalo-ranch-pumpkin-seeds-recipe/
Roasted Pumpkin Seeds,45.0,4.0,558.9292800000001,Pumpkin seeds,http://www.simplyrecipes.com/recipes/toasted_pumpkin_seeds/
"Cauliflower with Pumpkin Seeds, Brown Butter, and Lime",60.0,4.0,845.8096976874963,Pumpkin seeds,http://www.bonappetit.com/recipe/cauliflower-with-pumpkin-seeds-brown-butter-and-lime
Cherry Muffins With Pumpkin Seeds (Pepitas),45.0,12.0,7490.09209655,Pumpkin seeds,http://herbivoracious.com/2008/07/cherry-pumpkin.html
Caramelized Pumpkin Seeds,37.0,12.0,3964.8640000069863,Pumpkin seeds,https://www.foodnetwork.com/recipes/sandra-lee/caramelized-pumpkin-seeds-recipe-1916561
Pumpkin Flan with Spiced Pumpkin Seeds,480.0,8.0,4305.850401273623,Pumpkin seeds,http://www.epicurious.com/recipes/food/views/Pumpkin-Flan-with-Spiced-Pumpkin-Seeds-233017
Spinach Salad with Pumpkin Seeds and Avocado,25.0,1.0,374.02874999847603,Pumpkin seeds,http://www.myrecipes.com/recipe/spinach-salad-with-pumpkin-seeds-avocado
"Raw Corn Chowder with Pumpkin Seeds, Tomato and Avocado",25.0,4.0,2458.068812500464,Pumpkin seeds,http://www.rawmazing.com/recipe/raw-corn-chowder-with-pumpkin-seeds-tomato-and-avocado/
Cheddar and Pumpkin-seed Oatcakes,40.0,9.0,1075.2983124938266,Pumpkin seeds,http://honestcooking.com/cheddar-and-pumpkin-seed-oatcakes/
Salted Caramel and Pumpkin Seed Parfait,10.0,4.0,867.9733333333334,Pumpkin seeds,https://www.realsimple.com/food-recipes/browse-all-recipes/salted-caramel-pumpkin-parfait
Austrian Cheese Spread with Pumpkin Seed Oil,20.0,1.0,1086.2929654730501,Pumpkin seeds,http://www.foodandwine.com/recipes/austrian-cheese-spread-pumpkin-seed-oil
Mesclun with Pears and Pumpkin Seeds,10.0,12.0,1125.4589803770236,Pumpkin seeds,http://www.goodhousekeeping.com/food-recipes/a10361/mesclun-pears-pumpkin-seeds-recipe-ghk1110/
"Baked Sweet Potato With Pesto Pasta, Tomatoes + Pumpkin Seeds",70.0,4.0,1621.171473795658,Pumpkin seeds,http://www.thisrawsomeveganlife.com/2014/10/the-glow-bowl-baked-sweet-potato-with.html
Fennel and Celery Salad with Pumpkin Seeds,25.0,4.0,673.4126959749433,Pumpkin seeds,http://www.epicurious.com/recipes/food/views/Fennel-and-Celery-Salad-with-Pumpkin-Seeds-357389
Salad with Radishes and Spicy Pumpkin Seeds,15.0,4.0,352.8826869998801,Pumpkin seeds,http://www.marthastewart.com/344299/salad-with-radishes-and-spicy-pumpkin-se
Taco-Lime Pumpkin Seeds,22.0,8.0,1677.3056666647435,Pumpkin seeds,http://www.delish.com/cooking/recipe-ideas/recipes/a44057/taco-lime-pumpkin-seeds-recipe/
Pumpkin Seed Pecan Brittle,150.0,16.0,4895.041323225,Pumpkin seeds,http://www.seriouseats.com/recipes/2013/01/pumpkin-seed-pecan-brittle-recipe.html
Anasazi Beans with Toasted Pumpkin Seeds and Cotija Cheese,313.0,6.0,1113.162805272971,Pumpkin seeds,https://food52.com/recipes/10471-anasazi-beans-with-toasted-pumpkin-seeds-and-cotija-cheese
Pumpkin Seed Brittle,20.0,12.0,3780.8866666666668,Pumpkin seeds,https://www.chowhound.com/recipes/pumpkin-seed-brittle-31622
Pumpkin Seed Crackers,40.0,4.0,3018.6425,Pumpkin seeds,http://rawmazing.com/recipe/pumpkin-seed-crackers/
"Avocado-Mango Salad with Cheese, Bacon and Toasted Pumpkin Seeds",25.0,4.0,3008.061666666666,Pumpkin seeds,http://www.menshealth.com/guy-gourmet/make-bacon-infused-salad-dinner
Spiced Pumpkin Seeds,45.0,8.0,1937.6400310004665,Pumpkin seeds,https://www.foodnetwork.com/recipes/katie-lee/spiced-pumpkin-seeds-3895882
Fall Greens Salad with Pumpkin Seeds and Asiago,15.0,7.0,1583.149277596244,Pumpkin seeds,http://www.wholefoodsmarket.com/print/recipe/fall-greens-salad-pumpkin-seeds-and-asiago?css=recipe_no_image
Pea Shoot and Pumpkin Seed Pesto,10.0,1.0,2018.4142500000003,Pumpkin seeds,http://kitchenconfidante.com/pea-shoot-and-pumpkin-seed-pesto-recipe
Warm Fennel Salad with Pears and Candied Pumpkin Seeds,119.0,6.0,975.875240624698,Pumpkin seeds,http://herbivoracious.com/2011/03/warm-fennel-salad-with-pears-and-candied-pumpkin-seeds-recipe.html
"Salmon, Avocado, Watercress Salad with Pumpkin Seeds",120.0,8.0,2176.71924850621,Pumpkin seeds,http://www.cookstr.com/recipes/salmon-avocado-watercress-salad-with-pumpkin-seeds
Fava Beans and Pumpkin Seed Pesto- In Her Lunchbox,15.0,4.0,1581.02575,Pumpkin seeds,http://www.indiansimmer.com/2012/10/fava-beans-and-pumpkin-seed-pesto-in.html
Tangerine and Avocado Salad with Pumpkin Seeds,20.0,4.0,451.939624997649,Pumpkin seeds,http://www.myrecipes.com/recipe/tangerine-avocado-salad
Roasted Broccoli with Pumpkin Seeds and Grated Pecorino,35.0,8.0,2358.8160226911186,Pumpkin seeds,https://www.marthastewart.com/1047454/roasted-broccoli-pumpkin-seeds-and-grated-pecorino
Toasted Pumpkin Seed and Árbol Vinaigrette,45.0,4.0,2370.8356249959675,Pumpkin seeds,http://www.foodandwine.com/recipes/toasted-pumpkin-seed-and-arbol-vinaigrette
Pumpkin Seed Dip,139.0,4.0,803.092000000604,Pumpkin seeds,https://food52.com/recipes/8901-pumpkin-seed-dip
Roasted Squash with Mint and Toasted Pumpkin Seeds,60.0,9.0,1272.5947765001724,Pumpkin seeds,http://www.epicurious.com/recipes/food/views/Roasted-Squash-with-Mint-and-Toasted-Pumpkin-Seeds-368265
Pumpkin-Seed Brittle,35.0,16.0,2629.8039856,Pumpkin seeds,http://www.goodhousekeeping.com/food-recipes/a15190/pumpkin-seed-brittle-recipe-clv0213/
Chipotle Lime Pumpkin Seeds,25.0,6.0,1695.347999999935,Pumpkin seeds,https://www.foodnetwork.com/recipes/chipotle-lime-pumpkin-seeds-3130858
Chocolate-Toffee–Pumpkin Seed Bark,35.0,10.0,1384.0621890781251,Pumpkin seeds,http://www.chowhound.com/recipes/chocolate-toffee-pumpkin-seed-bark-10798
Pumpkin Seed Brittle,30.0,8.0,1690.545,Pumpkin seeds,http://www.cookstr.com/recipes/pumpkin-seed-brittle
"Summer Watermelon Salad With Crispy Bacon, Feta Cheese, Torn Basil, And Toasted Pumpkin Seeds",40.0,10.0,2882.2364553125003,Pumpkin seeds,http://www.menshealth.com/guy-gourmet/upgrade-watermelon-bacon
Brussels Sprout Salad with Avocado and Pumpkin Seeds,20.0,4.0,978.0391204778781,Pumpkin seeds,http://www.marthastewart.com/1050681/brussels-sprout-salad-avocado-and-pumpkin-seeds
Pumpkin Spiced and Sugared Pumpkin Seeds,25.0,8.0,1747.1564999994175,Pumpkin seeds,https://www.foodnetwork.com/recipes/pumpkin-spiced-and-sugared-pumpkin-seeds-3130874
"Pan Roased Brussels Sprouts with Bacon, Pears, Gorgonzola and Crispy Pumpkin Seeds",290.0,2.0,1818.271333332751,Pumpkin seeds,https://food52.com/recipes/1368-pan-roased-brussels-sprouts-with-bacon-pears-gorgonzola-and-crispy-pumpkin-seeds
Pumpkin Seed Nib Brittle,30.0,4.0,617.6161250004511,Pumpkin seeds,http://www.cookstr.com/recipes/pumpkin-seed-nib-brittle
Curried Pumpkin Soup with Spicy Pumpkin Seeds,50.0,6.0,2123.5140844414063,Pumpkin seeds,http://www.myrecipes.com/recipe/curried-pumpkin-soup-with-spicy-pumpkin-seeds
Pumpkin-Seed Brittle,35.0,16.0,2629.8039856,Pumpkin seeds,http://www.delish.com/cooking/recipe-ideas/recipes/a35298/pumpkin-seed-brittle-recipe-clv0213/
Sunflower & Pumpkin Seed Basil Pesto,12.0,6.0,1202.4933265937502,Pumpkin seeds,https://food52.com/recipes/9187-sunflower-pumpkin-seed-basil-pesto
Sunday Supper: Lemon Grilled Turkey Breast,75.0,4.0,2495.4651944597526,Turkey breast,http://www.seriouseats.com/recipes/2011/07/lemon-grilled-turkey-breast-recipe.html
Roast Turkey Breast,55.0,8.0,1425.124162,Turkey breast,http://www.marthastewart.com/832524/roast-turkey-breast
Herb-Roasted Turkey Breast,255.0,6.0,7939.3730000000005,Turkey breast,http://www.chowhound.com/recipes/herb-rubbed-roasted-turkey-breast-13640
Fried Turkey Breast,100.0,4.0,3787.09894258388,Turkey breast,https://www.foodnetwork.com/recipes/bobby-flay/fried-turkey-breast-4529420
Brined Slow-Cooked Turkey Breast,60.0,4.0,4361.093103455,Turkey breast,http://www.pbs.org/food/recipes/brined-slow-cooked-turkey-breast/
Roasted Turkey Breast With Caraway-Lemon Butter,195.0,8.0,4877.8132244999415,Turkey breast,https://www.realsimple.com/food-recipes/browse-all-recipes/roasted-turkey-breast-caraway-mustard-lemon-butter
Porchetta-Style Roast Turkey Breast,105.0,8.0,5533.4307728626245,Turkey breast,http://www.bonappetit.com/recipe/porchetta-style-roast-turkey-breast
Roast Turkey Breast for a Small Gathering,120.0,6.0,4157.121063565746,Turkey breast,http://www.cookstr.com/recipes/roast-turkey-breast-for-a-small-gathering
Mango-Glazed Turkey Breast,45.0,8.0,6547.305594994081,Turkey breast,http://www.delish.com/cooking/recipe-ideas/recipes/a6428/mango-glazed-turkey-breast-recipe/
Stuffed Roast Turkey Breast,90.0,4.0,2806.4310283954956,Turkey breast,http://www.simplyrecipes.com/recipes/stuffed_roast_turkey_breast/
Citrus-Grilled Turkey Breast,220.0,6.0,3788.2121034550005,Turkey breast,http://www.myrecipes.com/recipe/citrus-grilled-turkey-breast
Herb Roasted Turkey Breast,80.0,4.0,4290.899975662716,Turkey breast,http://www.closetcooking.com/2010/10/herb-roasted-turkey-breast.html
Sous Vide Turkey Breast With Crispy Skin,240.0,8.0,4518.568717945127,Turkey breast,http://www.seriouseats.com/recipes/2014/11/sous-vide-turkey-breast-crispy-skin-recipe-thanksgiving.html
Mustard Crusted Turkey Breast,90.0,6.0,1783.5142291789207,Turkey breast,http://www.pbs.org/food/recipes/mustard-crusted-turkey-breast/
Chard and Prosciutto Stuffed Turkey Breast,90.0,4.0,1585.275461451863,Turkey breast,http://www.simplyrecipes.com/recipes/chard_and_prosciutto_stuffed_turkey_breast/
Orange And Sage Roast Turkey Breast,5.0,16.0,4950.60162696647,Turkey breast,https://www.menshealth.com/recipes/orange-and-sage-roast-turkey-breast
Sage-Roasted Turkey Breast and Gravy,120.0,4.0,3901.7406934740384,Turkey breast,https://www.realsimple.com/food-recipes/browse-all-recipes/sage-roasted-turkey-breast-gravy
Stuffed Turkey Breast,75.0,6.0,3902.5722706117162,Turkey breast,https://www.foodnetwork.com/recipes/giada-de-laurentiis/stuffed-turkey-breast-recipe-1943232
Roast Turkey Breast for Slicing,240.0,8.0,3886.2765000000004,Turkey breast,http://www.cookstr.com/recipes/roast-turkey-breast-for-slicing
Marmalade-Glazed Turkey Breast,170.0,14.0,4026.10511735667,Turkey breast,http://www.delish.com/cooking/recipe-ideas/recipes/a26026/marmalade-glazed-turkey-breast-2236/
Turkey Breast Stuffed with Italian Sausage and Marsala-Steeped Cranberries,70.0,12.0,9138.356739337372,Turkey breast,http://www.epicurious.com/recipes/food/views/Turkey-Breast-Stuffed-with-Italian-Sausage-and-Marsala-Steeped-Cranberries-51204010
Maple and Chipotle Roasted Turkey Breast,60.0,4.0,4354.846112860001,Turkey breast,http://www.closetcooking.com/2008/12/maple-and-chipotle-roasted-turkey.html
Smoked Turkey Breast,605.0,9.0,5127.787821308751,Turkey breast,http://www.myrecipes.com/recipe/smoked-turkey-breast-50400000131346/
Stuffed Turkey Breast,50.0,6.0,2287.570818299,Turkey breast,http://www.marthastewart.com/337609/stuffed-turkey-breast
Blood Orange-Glazed Turkey Breast With Oven-Roasted Potatoes,150.0,6.0,4770.095150985539,Turkey breast,http://www.seriouseats.com/recipes/2013/01/blood-orange-glazed-turkey-breast-with-oven-roasted-potatoes-recipe.html
Spice Rubbed Turkey Breast with Sweet Potatoes,80.0,4.0,3116.3481829743664,Turkey breast,http://www.pbs.org/food/recipes/spice-rubbed-turkey-breast-with-sweet-potatoes/
Herb-Roasted Turkey Breast,85.0,8.0,4123.636612861136,Turkey breast,https://www.foodnetwork.com/recipes/ellie-krieger/herb-roasted-turkey-breast-recipe-1947374
Brined Barbecue Turkey Breast,890.0,8.0,4224.903612858601,Turkey breast,http://www.delish.com/cooking/recipe-ideas/recipes/a32948/brined-barbecue-turkey-breast-121498/
Mango-Glazed Turkey Breast,55.0,8.0,6547.305594994081,Turkey breast,http://www.myrecipes.com/recipe/mango-glazed-turkey-breast
"Roast Turkey Breast with Potatoes, Green Beans, and Mustard Pan Sauce",120.0,6.0,3150.3789805482133,Turkey breast,http://www.epicurious.com/recipes/food/views/Roast-Turkey-Breast-with-Potatoes-Green-Beans-and-Mustard-Pan-Sauce-361589
Sicilian Stuffed Turkey Breast,240.0,8.0,10282.868438922611,Turkey breast,http://www.cookstr.com/recipes/sicilian-stuffed-turkey-breast
Chile-Citrus Turkey Breast,70.0,8.0,5227.14009405,Turkey breast,http://www.marthastewart.com/349854/chile-citrus-turkey-breast
Ancho-Rubbed Turkey Breast With Cilantro-Habanero Potato Gratin,120.0,8.0,3581.7507314466634,Turkey breast,http://www.seriouseats.com/recipes/2012/11/ancho-rubbed-turkey-breast-with-cilantro-habanero-potato-gratin-recipe.html
Parmesan and Sage Roasted Turkey Breast,60.0,6.0,4848.506222299078,Turkey breast,http://www.closetcooking.com/2009/10/parmesan-and-sage-roasted-turkey-breast.html
Roasted Rolled Turkey Breast with Herbs,105.0,11.0,4588.169062686777,Turkey breast,http://www.pbs.org/food/recipes/roasted-rolled-turkey-breast-herbs/
French Onion Turkey Breast,160.0,12.0,6329.222381667824,Turkey breast,http://www.myrecipes.com/recipe/french-onion-turkey-breast
Turkey Breast with Spinach-Herb Stuffing,210.0,10.0,4720.332313952061,Turkey breast,http://www.delish.com/cooking/recipe-ideas/recipes/a28444/turkey-breast-spinach-herb-stuffing-ghk1107-synd/
Spicy Turkey Breast,110.0,10.0,4585.320640500109,Turkey breast,https://www.foodnetwork.com/recipes/giada-de-laurentiis/spicy-turkey-breast-3522791
Roasted Turkey Breast with Corn Bread-Sage Stuffing and Brandy Gravy,4555.0,4.0,6689.778421314896,Turkey breast,http://www.epicurious.com/recipes/food/views/Roasted-Turkey-Breast-with-Corn-Bread-Sage-Stuffing-and-Brandy-Gravy-233096
Roasted Turkey Breast with Gravy,95.0,8.0,4900.527575718971,Turkey breast,https://www.foodnetwork.com/recipes/claire-robinson/roasted-turkey-breast-with-gravy-recipe-2014243
Herb-Roasted Turkey Breast and Stuffing (Thanksgiving for a Small Crowd),120.0,8.0,8850.04958558468,Turkey breast,http://www.seriouseats.com/recipes/2012/11/roast-turkey-breast-stuffing-recipe.html
Brined Turkey Breast with Cranberry Jus,70.0,7.0,4621.121240999942,Turkey breast,http://www.myrecipes.com/recipe/brined-turkey-breast-with-cranberry-jus
Stuffed Turkey Breast with Apricot Jam,140.0,14.0,3555.1098557189757,Turkey breast,https://www.marthastewart.com/1124728/stuffed-turkey-breast
Spiced Turkey Breast,120.0,6.0,3949.007733814389,Turkey breast,https://www.foodnetwork.com/recipes/giada-de-laurentiis/spiced-turkey-breast-recipe-1943392
Molasses-Glazed Turkey Breast and Acorn Squash,65.0,4.0,2072.285037706667,Turkey breast,http://www.marthastewart.com/338756/molasses-glazed-turkey-breast-and-acorn
Cranberry-Pistachio-Stuffed Turkey Breast with Gravy,105.0,6.0,5535.35729696901,Turkey breast,http://www.delish.com/cooking/recipe-ideas/recipes/a17827/cranberry-pistachio-stuffed-turkey-breast-gravy-120714/
Bacon and Herb Roasted Turkey Breast,105.0,8.0,4408.360608157179,Turkey breast,http://www.marthastewart.com/332673/bacon-and-herb-roasted-turkey-breast
Turkey Breast with White Wine Gravy,320.0,8.0,4078.813103453341,Turkey breast,http://www.myrecipes.com/recipe/turkey-breast-white-wine-gravy
Herb-Roasted Turkey Breast,160.0,6.0,4060.471999999886,Turkey breast,https://www.foodnetwork.com/recipes/ina-garten/herb-roasted-turkey-breast-recipe-1943552
Grilled Turkey Tenders and Vegetables,40.0,6.0,3567.0553558016004,Turkey breast,http://www.delish.com/cooking/recipe-ideas/recipes/a33092/grilled-turkey-tenders-vegetables-121317/
Fish Fumet,80.0,4.0,551.7610567,Fish,http://www.marthastewart.com/352662/fish-fumet
Fish Head Curry,30.0,4.0,1896.422150240477,Fish,http://www.seriouseats.com/recipes/2011/04/fish-head-curry-recipe.html
Maple Sheer Fish,99.0,4.0,693.6403002000001,Fish,https://food52.com/recipes/17020-maple-sheer-fish
Homemade fish fingers,60.0,4.0,1199.9862083735545,Fish,http://www.bbc.co.uk/food/recipes/homemade_fish_fingers_85938
